,Unnamed:_0,Unnamed:_0,Unnamed:_0.1,MSHA_ID,Year,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_(short_tons),Average_Employees,Labor_Hours,log_production
338,318,318,318,1518481,2013,Sandlick No. 1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,"Halco Services, Llc","282 Straight Fork Rd, Cornettsville, KY 41731", ,Appalachia Central,30882,7,10540,10.33792876888081
339,1432,1432,1432,3604969,2013,#9 Operation,Refuse Recovery,Luzerne,Temporarily closed,Refuse,Independent Producer Operator,Mine only,Popple Const. Inc.,"202 Main St., Laflin, PA 18702", ,Appalachia Northern,30986,2,575,10.341290768556236
340,884,884,884,3608571,2013,Sarah,Pennsylvania (Bituminous),Somerset,Temporarily closed,Underground,Independent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541", ,Appalachia Northern,31450,21,40967,10.356154262128587
341,404,404,404,1519419,2013,Noble Mine #2,Kentucky (East),Perry,Active,Surface,Independent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722", ,Appalachia Central,31546,12,21600,10.359202077047419
342,622,622,622,3606678,2013,Heritage #1,Pennsylvania (Bituminous),Blair,Active,Surface,Independent Producer Operator,Mine only,Heritage Mining Company,"P.O. Box 126, Cresson, PA 16630", ,Appalachia Northern,31677,9,15473,10.363346144474624
343,795,795,795,3609322,2013,West End,Pennsylvania (Anthracite),Northumberland,Active,Surface,Independent Producer Operator,Mine only,Farragut Anthracite Company,"122 Wilburton Road, Mount Carmel, PA 17851", ,Appalachia Northern,31694,14,21952,10.363882667502754
344,918,918,918,1518765,2013,Hwm #2,Tennessee,Campbell,"Active, men working, not producing",Surface,Contractor,Mine only,"Kopper Glo Mining, Llc","1197 Rock Cr Ridge Road, Clairfield, TN 37715", ,Appalachia Central,31883,6,6735,10.369828231362574
345,855,855,855,3609059,2013,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"Old Rt 209, Middleport, PA 17953", ,Appalachia Northern,32351,5,10665,10.384400211352366
346,151,151,151,1519431,2013,Mine #8,Kentucky (East),Bell,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Clear Development Llc,"P.O. Box 1385, Lafollette, TN 37766", ,Appalachia Central,32567,16,15070,10.391054784724917
347,844,844,844,3608613,2013,Silverton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Independent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934", ,Appalachia Northern,32633,2,4477,10.393079325293726
348,691,691,691,3608780,2013,Logan Surface Mine,Pennsylvania (Anthracite),Columbia,Active,Surface,Operating Subsidiary,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,Appalachia Northern,32940,16,24078,10.402443003731632
349,977,977,977,4406907,2013,Mine No. 1,Virginia,Buchanan,Temporarily closed,Underground,Independent Producer Operator,Mine only,"N & N Mining, Llc","11912 Phelps 632 Road, Phelps, KY 41553", ,Appalachia Central,32968,20,28511,10.403292673018653
350,1232,1232,1232,4608884,2013,No 58,West Virginia (Southern),Mcdowell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Pay Car Mining Inc,"100 Cranberry Creek Dr, Beckley, WV 25801", ,Appalachia Central,33022,12,24468,10.404929284991777
351,180,180,180,1519503,2013,Mitco Job #12,Kentucky (East),Clay,Active,Surface,Independent Producer Operator,Mine only,"B&w Resources, Inc.","300 Liperote Way, London, KY 40741", ,Appalachia Central,33025,19,22445,10.405020129390525
352,916,916,916,4003275,2013,Tn Mine 3,Tennessee,Anderson,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Premium Coal Company Inc,"302 S. Jefferson St., Roanoke, VA 24011", ,Appalachia Central,33064,19,40080,10.406200356191569
353,331,331,331,1519663,2013,Ghm #56,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Green Hill Mining Inc,"6109 S. Us Hwy 25, Corbin, KY 40701", ,Appalachia Central,33072,2,3497,10.40644228192155
354,497,497,497,1517871,2013,Ghm #40,Kentucky (East),Whitley,Active,Surface,Independent Producer Operator,Mine only,Green Hill Mining Inc,"P.O. Box 760, London, KY 40743", ,Appalachia Central,33439,2,3840,10.417478162445276
355,631,631,631,3609203,2013,3140,Pennsylvania (Bituminous),Cambria,Active,Surface,Independent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249", ,Appalachia Northern,33617,3,5760,10.422787170381499
356,649,649,649,3605513,2013,Speedway No 1 Strip Mine,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Sky Haven Coal Inc,"5510 State Park Road, Penfield, PA 15849", ,Appalachia Northern,33975,8,17372,10.433380239019344
357,750,750,750,3609637,2013,Starford Mine,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,34491,15,20753,10.448453699421849
358,1291,1291,1291,4608632,2013,No 9 Surface,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Premium Energy Llc,"P.O. Box 1098, Holden, WV 25625", ,Appalachia Central,35222,11,22881,10.469426166355031
359,739,739,739,3609185,2013,Auger 3152,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747", ,Appalachia Northern,35267,3,3931,10.4707029614894
360,329,329,329,1519632,2013,Dogwood #5 Mine,Kentucky (East),Letcher,Temporarily closed,Underground,Contractor,Mine only,Old Dominion Energy Inc,"45 Stamper Lane, Pikeville, KY 41501", ,Appalachia Central,35430,9,13277,10.475314197859518
361,67,67,67,1103020,2013,Creek Paum Mine,Illinois,Jackson,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"500 Cuttler-Trico Road, Percy, IL 62272", ,Illinois Basin,35522,8,16327,10.477907501827271
362,246,246,246,1519455,2013,Highsplint Strip #2 Dixie 25,Kentucky (East),Harlan,Active,Surface,Independent Producer Operator,Mine only,Dixie Fuel Company Llc,"P.O. Box 269, Grays Knob, KY 40829", ,Appalachia Central,35618,12,39979,10.480606407035951
363,774,774,774,3608391,2013,Glen Lyon Operation,Pennsylvania (Anthracite),Luzerne,Active,Surface,Independent Producer Operator,Mine only,Susquehanna Coal Company,"31 North Market Street, Nanticoke, PA 18634", ,Appalachia Northern,35668,19,32952,10.48200920725477
364,700,700,700,3609214,2013,Moshannon,Pennsylvania (Bituminous),Elk,Active,Surface,Independent Producer Operator,Mine only,Northern Son Inc,"568 Silvis Hollow Rd, Kittanning, PA 16201", ,Appalachia Northern,35759,6,15470,10.484557264690627
365,1391,1391,1391,4608959,2013,No 4 Mine,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,"Chief Mining, Inc.","P.O. Box 446, Glen Daniel, WV 25844", ,Appalachia Central,35769,28,16072,10.484836875474242
366,978,978,978,4406920,2013,Mine #4,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,"Hanna Coal Company, Inc.","1030 Bugun Drive, Grundy, VA 24614", ,Appalachia Central,36253,30,27919,10.498277415479205
367,1014,1014,1014,4406947,2013,Wilson Deep Mine #1,Virginia,Lee,Temporarily closed,Underground,Independent Producer Operator,Mine only,Virginia Fuel Corporation,"P.O. Box 838, Middlesboro, KY 40965", ,Appalachia Central,36990,30,61951,10.5184028848265
368,895,895,895,3609881,2013,Greathouse,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658", ,Appalachia Northern,37122,8,16190,10.521965064759044
369,44,44,44,103423,2013,Dutton Hill Mine,Alabama,Walker,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Quality Coal Company, Inc.","17405 Hwy 69 S, Jasper, AL 35501", ,Appalachia Southern,37275,5,9162,10.52607813963294
370,922,922,922,4003338,2013,White Oak Job,Tennessee,Campbell,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Mountainside Coal Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769", ,Appalachia Central,37301,24,29249,10.526775414924009
371,690,690,690,3605023,2013,Morris Ridge Strip,Pennsylvania (Anthracite),Columbia,Active,Surface,Independent Producer Operator,Mine and Preparation Plant,Mallard Contracting Company In,"122 Wilburton Road, Mount Carmel, PA 17851", ,Appalachia Northern,37422,25,42455,10.530014045754177
372,1007,1007,1007,4407217,2013,No 10,Virginia,Dickenson,Active,Underground,Operating Subsidiary,Mine only,Four O Mining Corpor,"P.O. Box 148, Vansant, VA 24656", ,Appalachia Central,38068,16,26659,10.547129313192235
373,728,728,728,3608491,2013,Ehenger,Pennsylvania (Bituminous),Indiana,Active,Surface,Independent Producer Operator,Mine only,"K. M. P. Associates, Inc.","3756 State Route 981, Saltsburg, PA 15681", ,Appalachia Northern,38363,4,8089,10.554848732404476
374,783,783,783,3608541,2013,Ben Hal Strips,Pennsylvania (Bituminous),Mercer,Active,Surface,Independent Producer Operator,Mine only,Ben Hal Mining,"389 Irishtown Road, Grove City, PA 16127", ,Appalachia Northern,38544,5,8150,10.559555724854652
375,732,732,732,3608723,2013,Thomas Mine,Pennsylvania (Bituminous),Indiana,Temporarily closed,Surface,Independent Producer Operator,Mine only,"Amerikohl Mining, Inc","202 Sunset Drive, Butler, PA 16001", ,Appalachia Northern,38569,13,19223,10.560204123979984
376,552,552,552,3303930,2013,Lisbon Mine,Ohio,Columbiana,Permanently abandoned,Surface,Independent Producer Operator,Mine only,"Oxford Mining Co,llc","P.O. Box 427, Coshocton, OH 43812", ,Appalachia Northern,38780,14,15946,10.565659928796643
377,518,518,518,1800776,2013,No. 1 Surface,Maryland,Allegany,Active,Surface,Independent Producer Operator,Mine only,"Walker Brothers Mining, Inc.","P.O. Box 583, Midlothian, MD 21543", ,Appalachia Northern,40354,10,20183,10.605445801374623
378,1006,1006,1006,4407214,2013,No 8,Virginia,Dickenson,Active,Underground,Independent Producer Operator,Mine only,Capital Coal Corporation,"P.O. Box 1426, Grundy, VA 24614", ,Appalachia Central,40388,13,27493,10.606287990124212
379,985,985,985,4407211,2013,9a,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Hubble Mining Company, Llc","P.O. Box 392, Pikeville, KY 41502", ,Appalachia Central,40511,17,31241,10.609328821154959
380,759,759,759,3606562,2013,Reichard Strips,Pennsylvania (Bituminous),Jefferson,Active,Surface,Independent Producer Operator,Mine only,"Reichard Contracting, Inc.","212 Olean Trail, New Bethlehem, PA 16242", ,Appalachia Northern,41175,9,19600,10.62558655504584
381,462,462,462,1519199,2013,S-4 Calloway North,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,42712,13,28954,10.662235190180022
382,1284,1284,1284,4607695,2013,Lower Pete Branch Alma Mine,West Virginia (Southern),Mingo,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Chafin Branch Coal Co Llc,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,42820,9,17643,10.664760562143673
383,926,926,926,4003273,2013,Watson Branch,Tennessee,Claiborne,Active,Underground,Independent Producer Operator,Mine only,"Solid Fuel, Inc.","P.O. Box 276, Middlesboro, KY 40965", ,Appalachia Central,43371,23,33300,10.677546293976553
384,983,983,983,4407154,2013,No. 5,Virginia,Buchanan,Active,Underground,Independent Producer Operator,Mine only,"Dacoal Mining, Inc.","P.O. Box 1038, Grundy, VA 24614", ,Appalachia Central,43412,11,22699,10.678491179565906
385,1235,1235,1235,4609017,2013,Mine No. 37,West Virginia (Southern),Mcdowell,Permanently abandoned,Underground,Independent Producer Operator,Mine only,"Xmv, Inc.","640 Clover Dew Dairy Road, Princeton, WV 24740", ,Appalachia Central,43843,15,29640,10.68837034993756
386,980,980,980,4407047,2013,Mine # 1,Virginia,Buchanan,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,Pioneer Coal Inc.,"P.O. Box 1794, Abingdon, VA 24212", ,Appalachia Central,44005,16,28929,10.692058542807912
387,273,273,273,1519315,2013,Yellow Mtn Surface Mine,Kentucky (East),Knott,Active,Surface,Independent Producer Operator,Mine only,Kentucky Fuel Corporation,"20475 Us 23, Louisa, KY 41230", ,Appalachia Central,44077,23,47812,10.693693383434516
388,749,749,749,3609437,2013,Brush Valley,Pennsylvania (Bituminous),Indiana,Active,Underground,Independent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201", ,Appalachia Northern,44088,18,39148,10.69394291556307
389,1395,1395,1395,4609213,2013,No. 3,West Virginia (Southern),Wyoming,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Chief Mining, Inc.","P.O. Box 577, Mabscott, WV 25871", ,Appalachia Central,44180,24,40726,10.696027476974109
390,659,659,659,3608248,2013,Shawver Operation,Pennsylvania (Bituminous),Clearfield,Active,Surface,Independent Producer Operator,Mine only,Hilltop Coal Company,"12 Duchtown Rd, Houtzdale, PA 16651", ,Appalachia Northern,44370,4,7674,10.700318844372955
391,420,420,420,1515215,2013,#3,Kentucky (East),Pike,Active,Underground,Independent Producer Operator,Mine only,"Pike Floyd Mining, Inc.","P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,45051,20,32906,10.71555046034839
392,979,979,979,4407045,2013,Mine No 1,Virginia,Buchanan,Active,Underground,Contractor,Mine only,Black Diamond Coal Co.,"260 Midway Road, Pounding Mill, VA 24637", ,Appalachia Central,45677,14,24118,10.729350167917552
393,1425,1425,1425,3608690,2013,Lucerne  #1,Refuse Recovery,Indiana,Active,Refuse,Independent Producer Operator,Mine only,Britt Energies Inc,"P.O. Box 515, Indiana, PA 15701", ,Appalachia Northern,45686,6,11300,10.729547184215814
394,187,187,187,1519556,2013,Job #8,Kentucky (East),Elliott,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,"Mountain Source Energy, Llc","P.O. Box 308, Mt Sterling, KY 40353", ,Appalachia Central,46421,11,9895,10.745507222034997
395,334,334,334,1519681,2013,1,Kentucky (East),Letcher,Active,Surface,Independent Producer Operator,Mine only,Adams & Burke Contractors & De,"P.O. Box 84, Isom, KY 41824", ,Appalachia Central,47381,14,10496,10.765976583441928
396,478,478,478,1519604,2013,Beaver Mine No. 1,Kentucky (East),Pike,Active,Surface,Independent Producer Operator,Mine only,"Mill Branch Processing, Inc.","P.O. Box 100, Ashcamp, KY 41512", ,Appalachia Central,48125,10,14113,10.781557071590086
397,1274,1274,1274,4609196,2013,Piedmont Mine,West Virginia (Northern),Mineral,Permanently abandoned,Surface,Independent Producer Operator,Mine only,Duckworth Coal Inc,"19709 Winner View Terrace, Frostburg, MD 21532", ,Appalachia Northern,48130,5,12785,10.781660962297154
398,921,921,921,4003143,2013,S & H # 10,Tennessee,Campbell,Temporarily closed,Underground,Independent Producer Operator,Mine only,"S & H Mining, Inc.","302 S. Jefferson St., Roanoke, VA 24011", ,Appalachia Central,48193,21,40891,10.782969061276285
399,468,468,468,1519396,2013,Persimmon #1,Kentucky (East),Pike,Active,Surface,Operating Subsidiary,Mine only,Clintwood Elkhorn Mining,"23956 State  Highway 194e, Feds Creek, KY 41524", ,Appalachia Central,48246,8,13901,10.784068201776204
400,1160,1160,1160,4608759,2013,Eagle Mine,West Virginia (Southern),Kanawha,Active,Underground,Operating Subsidiary,Mine only,"Emerald Processing, Llc.","P.O. Box 189, Comfort, WV 25049", ,Appalachia Central,48287,39,82379,10.78491765227428
401,1193,1193,1193,4608268,2013,No. 6,West Virginia (Southern),Logan,Temporarily closed,Underground,Operating Subsidiary,Mine only,Rockhouse Creek Development Ll,"P.O. Box 1389, Gilbert, WV 25621", ,Appalachia Central,48643,32,44507,10.79226319236964
402,1262,1262,1262,4609455,2013,Sewell Mine R,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Raw Coal Mining Company, Inc.","356 South College Avenue, Bluefield, VA 24605", ,Appalachia Central,48745,13,21023,10.794357907063372
403,1238,1238,1238,4609069,2013,Mine No. 6,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,"Darty Leasing, Inc.","P.O. Box 419, Iaeger, WV 24844", ,Appalachia Central,48937,22,40606,10.798289035567299
404,1210,1210,1210,4609280,2013,Dingess Chilton Mine,West Virginia (Southern),Logan,Permanently abandoned,Underground,Operating Subsidiary,Mine only,"Cliffs Logan County Coal, Llc","P.O. Box 446, Man, WV 25635", ,Appalachia Central,49022,25,33825,10.800024455923422
405,281,281,281,1519187,2013,Shm-10 (Flag Ridge),Kentucky (East),Knox,"Active, men working, not producing",Surface,Independent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659", ,Appalachia Central,49037,8,6904,10.800330394187467
406,1240,1240,1240,4609100,2013,Mountain Fork No 2,West Virginia (Southern),Mcdowell,Active,Underground,Independent Producer Operator,Mine only,C & A Coal Company,"P.O. Box 1030, Bluefield, VA 24605", ,Appalachia Central,49303,13,20320,10.805740210106356
407,1028,1028,1028,4406859,2013,War Creek No. 1,Virginia,Tazewell,"Active, men working, not producing",Underground,Independent Producer Operator,Mine only,"Bandy Coal, Llc","1241 Hockman Pike, Bluefield, VA 24605", ,Appalachia Central,49641,50,113060,10.812572384159955
